id,date,product_id,price,sales,product_name
12728,2024-05-07,27,201,3,Chicken
12732,2024-05-07,27,201,3,Chicken
12736,2024-05-07,27,201,3,Chicken
12740,2024-05-07,27,201,3,Chicken
12744,2024-05-07,27,201,3,Chicken
12748,2024-05-07,27,201,3,Chicken
12752,2024-05-07,27,201,3,Chicken
12756,2024-05-07,27,201,3,Chicken
12760,2024-05-07,27,201,3,Chicken
12764,2024-05-07,27,201,3,Chicken
12768,2024-05-07,27,201,3,Chicken
12772,2024-05-07,27,201,3,Chicken
12776,2024-05-07,27,201,3,Chicken
12780,2024-05-07,27,201,3,Chicken
12784,2024-05-07,27,201,3,Chicken
12788,2024-05-07,27,201,3,Chicken
12792,2024-05-07,27,201,3,Chicken
12796,2024-05-07,27,201,3,Chicken
12800,2024-05-07,27,201,3,Chicken
12804,2024-05-07,27,201,3,Chicken
12808,2024-05-07,27,201,3,Chicken
12812,2024-05-07,27,201,3,Chicken
12816,2024-05-07,27,201,3,Chicken
12820,2024-05-07,27,201,3,Chicken
12824,2024-05-07,27,201,3,Chicken
12828,2024-05-07,27,201,3,Chicken
12832,2024-05-07,27,201,3,Chicken
12836,2024-05-07,27,201,3,Chicken
12840,2024-05-07,27,201,3,Chicken
12844,2024-05-07,27,201,3,Chicken
12848,2024-05-07,27,201,3,Chicken
12852,2024-05-07,27,201,3,Chicken
12856,2024-05-07,27,201,3,Chicken
12860,2024-05-07,27,201,3,Chicken
12864,2024-05-07,27,201,3,Chicken
12868,2024-05-07,27,201,3,Chicken
12872,2024-05-07,27,201,3,Chicken
12876,2024-05-07,27,201,3,Chicken
12880,2024-05-07,27,201,3,Chicken
12884,2024-05-07,27,201,3,Chicken
12888,2024-05-07,27,201,3,Chicken
12892,2024-05-07,27,201,3,Chicken
12896,2024-05-07,27,201,3,Chicken
12900,2024-05-07,27,201,3,Chicken
12904,2024-05-07,27,201,3,Chicken
12908,2024-05-07,27,201,3,Chicken
12912,2024-05-07,27,201,3,Chicken
12916,2024-05-07,27,201,3,Chicken
12920,2024-05-07,27,201,3,Chicken
12924,2024-05-07,27,201,3,Chicken
12928,2024-05-07,27,201,3,Chicken
12932,2024-05-07,27,201,3,Chicken
12936,2024-05-07,27,201,3,Chicken
12940,2024-05-07,27,201,3,Chicken
12944,2024-05-07,27,201,3,Chicken
12948,2024-05-07,27,201,3,Chicken
12952,2024-05-07,27,201,3,Chicken
12956,2024-05-07,27,201,3,Chicken
12960,2024-05-07,27,201,3,Chicken
12964,2024-05-07,27,201,3,Chicken
