id,date,product_id,price,sales,product_name
40243,2024-05-07,40,20,0,Tomato
40249,2024-05-07,40,20,0,Tomato
40255,2024-05-07,40,20,0,Tomato
40261,2024-05-07,40,20,0,Tomato
40267,2024-05-07,40,20,0,Tomato
40273,2024-05-07,40,20,0,Tomato
40279,2024-05-07,40,20,0,Tomato
40285,2024-05-07,40,20,0,Tomato
40291,2024-05-07,40,20,0,Tomato
40297,2024-05-07,40,20,0,Tomato
40303,2024-05-07,40,20,0,Tomato
40309,2024-05-07,40,20,0,Tomato
40315,2024-05-07,40,20,0,Tomato
40321,2024-05-07,40,20,0,Tomato
40327,2024-05-07,40,20,0,Tomato
40333,2024-05-07,40,20,0,Tomato
40339,2024-05-07,40,20,0,Tomato
40345,2024-05-07,40,20,0,Tomato
40351,2024-05-07,40,20,0,Tomato
40357,2024-05-07,40,20,0,Tomato
40363,2024-05-07,40,20,0,Tomato
40369,2024-05-07,40,20,0,Tomato
40375,2024-05-07,40,20,0,Tomato
40381,2024-05-07,40,20,0,Tomato
40387,2024-05-07,40,20,0,Tomato
40393,2024-05-07,40,20,0,Tomato
40399,2024-05-07,40,20,0,Tomato
40405,2024-05-07,40,20,0,Tomato
40411,2024-05-07,40,20,0,Tomato
40417,2024-05-07,40,20,0,Tomato
40423,2024-05-07,40,20,0,Tomato
40429,2024-05-07,40,20,0,Tomato
40435,2024-05-07,40,20,0,Tomato
40441,2024-05-07,40,20,0,Tomato
40447,2024-05-07,40,20,0,Tomato
40453,2024-05-07,40,20,0,Tomato
40459,2024-05-07,40,20,0,Tomato
40465,2024-05-07,40,20,0,Tomato
40471,2024-05-07,40,20,0,Tomato
40477,2024-05-07,40,20,0,Tomato
40483,2024-05-07,40,20,0,Tomato
40489,2024-05-07,40,20,0,Tomato
40495,2024-05-07,40,20,0,Tomato
40501,2024-05-07,40,20,0,Tomato
40507,2024-05-07,40,20,0,Tomato
40513,2024-05-07,40,20,0,Tomato
40519,2024-05-07,40,20,0,Tomato
40525,2024-05-07,40,20,0,Tomato
40531,2024-05-07,40,20,0,Tomato
40537,2024-05-07,40,20,0,Tomato
40543,2024-05-07,40,20,0,Tomato
40549,2024-05-07,40,20,0,Tomato
40555,2024-05-07,40,20,0,Tomato
40561,2024-05-07,40,20,0,Tomato
40567,2024-05-07,40,20,0,Tomato
40573,2024-05-07,40,20,0,Tomato
40579,2024-05-07,40,20,0,Tomato
40585,2024-05-07,40,20,0,Tomato
40591,2024-05-07,40,20,0,Tomato
40597,2024-05-07,40,20,0,Tomato
40603,2024-05-07,40,20,0,Tomato
40609,2024-05-07,40,20,0,Tomato
40615,2024-05-07,40,20,0,Tomato
40621,2024-05-07,40,20,0,Tomato
40627,2024-05-07,40,20,0,Tomato
40633,2024-05-07,40,20,0,Tomato
40639,2024-05-07,40,20,0,Tomato
40645,2024-05-07,40,20,0,Tomato
40651,2024-05-07,40,20,0,Tomato
40657,2024-05-07,40,20,0,Tomato
40663,2024-05-07,40,20,0,Tomato
40669,2024-05-07,40,20,0,Tomato
40675,2024-05-07,40,20,0,Tomato
40681,2024-05-07,40,20,0,Tomato
40687,2024-05-07,40,20,0,Tomato
40693,2024-05-07,40,20,0,Tomato
40699,2024-05-07,40,20,0,Tomato
40705,2024-05-07,40,20,0,Tomato
40711,2024-05-07,40,20,0,Tomato
40717,2024-05-07,40,20,0,Tomato
40723,2024-05-07,40,20,0,Tomato
40729,2024-05-07,40,20,0,Tomato
40735,2024-05-07,40,20,0,Tomato
40741,2024-05-07,40,20,0,Tomato
40747,2024-05-07,40,20,0,Tomato
40753,2024-05-07,40,20,0,Tomato
40759,2024-05-07,40,20,0,Tomato
40765,2024-05-07,40,20,0,Tomato
40771,2024-05-07,40,20,0,Tomato
40777,2024-05-07,40,20,0,Tomato
40783,2024-05-07,40,20,0,Tomato
40789,2024-05-07,40,20,0,Tomato
40795,2024-05-07,40,20,0,Tomato
40801,2024-05-07,40,20,0,Tomato
40807,2024-05-07,40,20,0,Tomato
40813,2024-05-07,40,20,0,Tomato
40820,2024-05-07,40,20,0,Tomato
40827,2024-05-07,40,20,0,Tomato
40834,2024-05-07,40,20,0,Tomato
40841,2024-05-07,40,20,0,Tomato
40848,2024-05-07,40,20,0,Tomato
40855,2024-05-07,40,20,0,Tomato
40862,2024-05-07,40,20,0,Tomato
40869,2024-05-07,40,20,0,Tomato
40876,2024-05-07,40,20,0,Tomato
40883,2024-05-07,40,20,0,Tomato
40890,2024-05-07,40,20,0,Tomato
40897,2024-05-07,40,20,0,Tomato
40904,2024-05-07,40,20,0,Tomato
40911,2024-05-07,40,20,0,Tomato
40918,2024-05-07,40,20,0,Tomato
40925,2024-05-07,40,20,0,Tomato
40932,2024-05-07,40,20,0,Tomato
40939,2024-05-07,40,20,0,Tomato
40946,2024-05-07,40,20,0,Tomato
40953,2024-05-07,40,20,0,Tomato
40960,2024-05-07,40,20,0,Tomato
40967,2024-05-07,40,20,0,Tomato
40974,2024-05-07,40,20,0,Tomato
40981,2024-05-07,40,20,0,Tomato
40988,2024-05-07,40,20,0,Tomato
40995,2024-05-07,40,20,0,Tomato
41002,2024-05-07,40,20,0,Tomato
41009,2024-05-07,40,20,0,Tomato
41016,2024-05-07,40,20,0,Tomato
41023,2024-05-07,40,20,0,Tomato
41030,2024-05-07,40,20,0,Tomato
41037,2024-05-07,40,20,0,Tomato
41044,2024-05-07,40,20,0,Tomato
41051,2024-05-07,40,20,0,Tomato
41058,2024-05-07,40,20,0,Tomato
41065,2024-05-07,40,20,0,Tomato
41072,2024-05-07,40,20,0,Tomato
41079,2024-05-07,40,20,0,Tomato
41086,2024-05-07,40,20,0,Tomato
41093,2024-05-07,40,20,0,Tomato
41100,2024-05-07,40,20,0,Tomato
41107,2024-05-07,40,20,0,Tomato
41114,2024-05-07,40,20,0,Tomato
41121,2024-05-07,40,20,0,Tomato
41128,2024-05-07,40,20,0,Tomato
41135,2024-05-07,40,20,0,Tomato
41143,2024-05-07,40,20,0,Tomato
41151,2024-05-07,40,20,0,Tomato
41159,2024-05-07,40,20,0,Tomato
41167,2024-05-07,40,20,0,Tomato
41175,2024-05-07,40,20,0,Tomato
41183,2024-05-07,40,20,0,Tomato
41191,2024-05-07,40,20,0,Tomato
41199,2024-05-07,40,20,0,Tomato
41207,2024-05-07,40,20,0,Tomato
41215,2024-05-07,40,20,0,Tomato
41223,2024-05-07,40,20,0,Tomato
41231,2024-05-07,40,20,0,Tomato
41239,2024-05-07,40,20,0,Tomato
41247,2024-05-07,40,20,0,Tomato
41255,2024-05-07,40,20,0,Tomato
41263,2024-05-07,40,20,0,Tomato
41271,2024-05-07,40,20,0,Tomato
41279,2024-05-07,40,20,0,Tomato
41287,2024-05-07,40,20,0,Tomato
41295,2024-05-07,40,20,0,Tomato
41303,2024-05-07,40,20,0,Tomato
41311,2024-05-07,40,20,0,Tomato
41319,2024-05-07,40,20,0,Tomato
41327,2024-05-07,40,20,0,Tomato
41335,2024-05-07,40,20,0,Tomato
41343,2024-05-07,40,20,0,Tomato
41351,2024-05-07,40,20,0,Tomato
41359,2024-05-07,40,20,0,Tomato
41367,2024-05-07,40,20,0,Tomato
41375,2024-05-07,40,20,0,Tomato
41383,2024-05-07,40,20,0,Tomato
41391,2024-05-07,40,20,0,Tomato
41399,2024-05-07,40,20,0,Tomato
41407,2024-05-07,40,20,0,Tomato
41415,2024-05-07,40,20,0,Tomato
41423,2024-05-07,40,20,0,Tomato
41431,2024-05-07,40,20,0,Tomato
41439,2024-05-07,40,20,0,Tomato
41447,2024-05-07,40,20,0,Tomato
41455,2024-05-07,40,20,0,Tomato
41463,2024-05-07,40,20,0,Tomato
41471,2024-05-07,40,20,0,Tomato
41479,2024-05-07,40,20,0,Tomato
41488,2024-05-07,40,20,0,Tomato
41497,2024-05-07,40,20,0,Tomato
41506,2024-05-07,40,20,0,Tomato
41515,2024-05-07,40,20,0,Tomato
41524,2024-05-07,40,20,0,Tomato
41533,2024-05-07,40,20,0,Tomato
41542,2024-05-07,40,20,0,Tomato
41551,2024-05-07,40,20,0,Tomato
41560,2024-05-07,40,20,0,Tomato
41569,2024-05-07,40,20,0,Tomato
41578,2024-05-07,40,20,0,Tomato
41587,2024-05-07,40,20,0,Tomato
41596,2024-05-07,40,20,0,Tomato
41605,2024-05-07,40,20,0,Tomato
41614,2024-05-07,40,20,0,Tomato
41623,2024-05-07,40,20,0,Tomato
41632,2024-05-07,40,20,0,Tomato
41641,2024-05-07,40,20,0,Tomato
41650,2024-05-07,40,20,0,Tomato
41659,2024-05-07,40,20,0,Tomato
41668,2024-05-07,40,20,0,Tomato
41677,2024-05-07,40,20,0,Tomato
41686,2024-05-07,40,20,0,Tomato
41695,2024-05-07,40,20,0,Tomato
41704,2024-05-07,40,20,0,Tomato
41713,2024-05-07,40,20,0,Tomato
41722,2024-05-07,40,20,0,Tomato
41731,2024-05-07,40,20,0,Tomato
41740,2024-05-07,40,20,0,Tomato
41749,2024-05-07,40,20,0,Tomato
41758,2024-05-07,40,20,0,Tomato
41767,2024-05-07,40,20,0,Tomato
41776,2024-05-07,40,20,0,Tomato
41785,2024-05-07,40,20,0,Tomato
41795,2024-05-07,40,20,0,Tomato
41805,2024-05-07,40,20,0,Tomato
41815,2024-05-07,40,20,0,Tomato
41825,2024-05-07,40,20,0,Tomato
41835,2024-05-07,40,20,0,Tomato
41845,2024-05-07,40,20,0,Tomato
41855,2024-05-07,40,20,0,Tomato
41865,2024-05-07,40,20,0,Tomato
41875,2024-05-07,40,20,0,Tomato
41885,2024-05-07,40,20,0,Tomato
41895,2024-05-07,40,20,0,Tomato
41905,2024-05-07,40,20,0,Tomato
41915,2024-05-07,40,20,0,Tomato
41925,2024-05-07,40,20,0,Tomato
41935,2024-05-07,40,20,0,Tomato
41945,2024-05-07,40,20,0,Tomato
41955,2024-05-07,40,20,0,Tomato
41965,2024-05-07,40,20,0,Tomato
41975,2024-05-07,40,20,0,Tomato
41985,2024-05-07,40,20,0,Tomato
41995,2024-05-07,40,20,0,Tomato
42005,2024-05-07,40,20,0,Tomato
42015,2024-05-07,40,20,0,Tomato
42025,2024-05-07,40,20,0,Tomato
42035,2024-05-07,40,20,0,Tomato
42045,2024-05-07,40,20,0,Tomato
42055,2024-05-07,40,20,0,Tomato
42065,2024-05-07,40,20,0,Tomato
42075,2024-05-07,40,20,0,Tomato
42085,2024-05-07,40,20,0,Tomato
42095,2024-05-07,40,20,0,Tomato
42105,2024-05-07,40,20,0,Tomato
42115,2024-05-07,40,20,0,Tomato
42125,2024-05-07,40,20,0,Tomato
42135,2024-05-07,40,20,0,Tomato
42145,2024-05-07,40,20,0,Tomato
42155,2024-05-07,40,20,0,Tomato
42165,2024-05-07,40,20,0,Tomato
42175,2024-05-07,40,20,0,Tomato
42185,2024-05-07,40,20,0,Tomato
42195,2024-05-07,40,20,0,Tomato
42205,2024-05-07,40,20,0,Tomato
42215,2024-05-07,40,20,0,Tomato
42225,2024-05-07,40,20,0,Tomato
42235,2024-05-07,40,20,0,Tomato
42245,2024-05-07,40,20,0,Tomato
42255,2024-05-07,40,20,0,Tomato
42265,2024-05-07,40,20,0,Tomato
42275,2024-05-07,40,20,0,Tomato
42285,2024-05-07,40,20,0,Tomato
42295,2024-05-07,40,20,0,Tomato
42305,2024-05-07,40,20,0,Tomato
42315,2024-05-07,40,20,0,Tomato
42325,2024-05-07,40,20,0,Tomato
42335,2024-05-07,40,20,0,Tomato
42345,2024-05-07,40,20,0,Tomato
42355,2024-05-07,40,20,0,Tomato
42365,2024-05-07,40,20,0,Tomato
42375,2024-05-07,40,20,0,Tomato
42385,2024-05-07,40,20,0,Tomato
42395,2024-05-07,40,20,0,Tomato
42405,2024-05-07,40,20,0,Tomato
42415,2024-05-07,40,20,0,Tomato
42425,2024-05-07,40,20,0,Tomato
42435,2024-05-07,40,20,0,Tomato
42445,2024-05-07,40,20,0,Tomato
42455,2024-05-07,40,20,0,Tomato
42465,2024-05-07,40,20,0,Tomato
42475,2024-05-07,40,20,0,Tomato
42485,2024-05-07,40,20,0,Tomato
42495,2024-05-07,40,20,0,Tomato
42505,2024-05-07,40,20,0,Tomato
42515,2024-05-07,40,20,0,Tomato
42525,2024-05-07,40,20,0,Tomato
42535,2024-05-07,40,20,0,Tomato
42545,2024-05-07,40,20,0,Tomato
42555,2024-05-07,40,20,0,Tomato
42565,2024-05-07,40,20,0,Tomato
42575,2024-05-07,40,20,0,Tomato
42585,2024-05-07,40,20,0,Tomato
42595,2024-05-07,40,20,0,Tomato
42605,2024-05-07,40,20,0,Tomato
