id,date,product_id,price,sales,product_name
49530,2024-05-23,67,110,0,Capsicum
49568,2024-05-23,67,110,0,Capsicum
49606,2024-05-23,67,110,0,Capsicum
49644,2024-05-23,67,110,0,Capsicum
49682,2024-05-23,67,110,0,Capsicum
49720,2024-05-23,67,110,0,Capsicum
49758,2024-05-23,67,110,0,Capsicum
49796,2024-05-23,67,110,0,Capsicum
49834,2024-05-23,67,110,0,Capsicum
49872,2024-05-23,67,110,0,Capsicum
49910,2024-05-23,67,110,0,Capsicum
49948,2024-05-23,67,110,0,Capsicum
49986,2024-05-23,67,110,0,Capsicum
50024,2024-05-23,67,110,0,Capsicum
50062,2024-05-23,67,110,0,Capsicum
50100,2024-05-23,67,110,0,Capsicum
50138,2024-05-23,67,110,0,Capsicum
50176,2024-05-23,67,110,0,Capsicum
50214,2024-05-23,67,110,0,Capsicum
50252,2024-05-23,67,110,0,Capsicum
50290,2024-05-23,67,110,0,Capsicum
50328,2024-05-23,67,110,0,Capsicum
50366,2024-05-23,67,110,0,Capsicum
50404,2024-05-23,67,110,0,Capsicum
50442,2024-05-23,67,110,0,Capsicum
50480,2024-05-23,67,110,0,Capsicum
50518,2024-05-23,67,110,0,Capsicum
50556,2024-05-23,67,110,0,Capsicum
50594,2024-05-23,67,110,0,Capsicum
50632,2024-05-23,67,110,0,Capsicum
50670,2024-05-23,67,110,0,Capsicum
50708,2024-05-23,67,110,0,Capsicum
50746,2024-05-23,67,110,0,Capsicum
50784,2024-05-23,67,110,0,Capsicum
50822,2024-05-23,67,110,0,Capsicum
50860,2024-05-23,67,110,0,Capsicum
50898,2024-05-23,67,110,0,Capsicum
50936,2024-05-23,67,110,0,Capsicum
50974,2024-05-23,67,110,0,Capsicum
51012,2024-05-23,67,110,0,Capsicum
51050,2024-05-23,67,110,0,Capsicum
51088,2024-05-23,67,110,3,Capsicum
51126,2024-05-23,67,110,3,Capsicum
51164,2024-05-23,67,110,3,Capsicum
51202,2024-05-23,67,110,0,Capsicum
51240,2024-05-23,67,110,0,Capsicum
51278,2024-05-23,67,110,0,Capsicum
51316,2024-05-23,67,110,0,Capsicum
51354,2024-05-23,67,110,0,Capsicum
51392,2024-05-23,67,110,0,Capsicum
51430,2024-05-23,67,110,0,Capsicum
51468,2024-05-23,67,110,0,Capsicum
51506,2024-05-23,67,110,0,Capsicum
51544,2024-05-23,67,110,0,Capsicum
51582,2024-05-23,67,110,0,Capsicum
51620,2024-05-23,67,110,0,Capsicum
51658,2024-05-23,67,110,0,Capsicum
51696,2024-05-23,67,110,0,Capsicum
51734,2024-05-23,67,110,0,Capsicum
51772,2024-05-23,67,110,0,Capsicum
51810,2024-05-23,67,110,0,Capsicum
51848,2024-05-23,67,110,0,Capsicum
51886,2024-05-23,67,110,0,Capsicum
51924,2024-05-23,67,110,0,Capsicum
51962,2024-05-23,67,110,0,Capsicum
52000,2024-05-23,67,110,0,Capsicum
52038,2024-05-23,67,110,0,Capsicum
52076,2024-05-23,67,110,0,Capsicum
52114,2024-05-23,67,110,0,Capsicum
52152,2024-05-23,67,110,0,Capsicum
52190,2024-05-23,67,110,0,Capsicum
52228,2024-05-23,67,110,0,Capsicum
52266,2024-05-23,67,110,0,Capsicum
52304,2024-05-23,67,110,0,Capsicum
52342,2024-05-23,67,110,0,Capsicum
52380,2024-05-23,67,110,0,Capsicum
52418,2024-05-23,67,110,0,Capsicum
52456,2024-05-23,67,110,0,Capsicum
52494,2024-05-23,67,110,0,Capsicum
52532,2024-05-23,67,110,0,Capsicum
52570,2024-05-23,67,110,0,Capsicum
52608,2024-05-23,67,110,0,Capsicum
52646,2024-05-23,67,110,0,Capsicum
52684,2024-05-23,67,110,0,Capsicum
52722,2024-05-23,67,110,0,Capsicum
52760,2024-05-23,67,110,0,Capsicum
52798,2024-05-23,67,110,0,Capsicum
52836,2024-05-23,67,110,0,Capsicum
52874,2024-05-23,67,110,0,Capsicum
52912,2024-05-23,67,110,0,Capsicum
52950,2024-05-23,67,110,0,Capsicum
52988,2024-05-23,67,110,0,Capsicum
53026,2024-05-23,67,110,0,Capsicum
53064,2024-05-23,67,110,0,Capsicum
53102,2024-05-23,67,110,0,Capsicum
53140,2024-05-23,67,110,0,Capsicum
53178,2024-05-23,67,110,0,Capsicum
53216,2024-05-23,67,110,0,Capsicum
53254,2024-05-23,67,110,0,Capsicum
53292,2024-05-23,67,110,0,Capsicum
53330,2024-05-23,67,110,0,Capsicum
53368,2024-05-23,67,110,0,Capsicum
53406,2024-05-23,67,110,0,Capsicum
53444,2024-05-23,67,110,0,Capsicum
53482,2024-05-23,67,110,0,Capsicum
53520,2024-05-23,67,110,0,Capsicum
53558,2024-05-23,67,110,0,Capsicum
53596,2024-05-23,67,110,0,Capsicum
53634,2024-05-23,67,110,0,Capsicum
53672,2024-05-23,67,110,0,Capsicum
53710,2024-05-23,67,110,0,Capsicum
53748,2024-05-23,67,110,0,Capsicum
53786,2024-05-23,67,110,0,Capsicum
53824,2024-05-23,67,110,0,Capsicum
53976,2024-05-23,67,110,0,Capsicum
54128,2024-05-23,67,110,0,Capsicum
54166,2024-05-23,67,110,0,Capsicum
54204,2024-05-23,67,110,0,Capsicum
54242,2024-05-23,67,110,0,Capsicum
54280,2024-05-23,67,110,0,Capsicum
54318,2024-05-23,67,110,0,Capsicum
54356,2024-05-23,67,110,0,Capsicum
54394,2024-05-23,67,110,0,Capsicum
54432,2024-05-23,67,110,0,Capsicum
54470,2024-05-23,67,110,0,Capsicum
54508,2024-05-23,67,110,0,Capsicum
54546,2024-05-23,67,110,0,Capsicum
54584,2024-05-23,67,110,0,Capsicum
54622,2024-05-23,67,110,0,Capsicum
54660,2024-05-23,67,110,0,Capsicum
54698,2024-05-23,67,110,0,Capsicum
54736,2024-05-23,67,110,0,Capsicum
54774,2024-05-23,67,110,0,Capsicum
54812,2024-05-23,67,110,0,Capsicum
54850,2024-05-23,67,110,0,Capsicum
54888,2024-05-23,67,110,0,Capsicum
54926,2024-05-23,67,110,0,Capsicum
54964,2024-05-23,67,110,0,Capsicum
55002,2024-05-23,67,110,0,Capsicum
55040,2024-05-23,67,110,0,Capsicum
55078,2024-05-23,67,110,0,Capsicum
55116,2024-05-23,67,110,0,Capsicum
55154,2024-05-23,67,110,0,Capsicum
55192,2024-05-23,67,110,0,Capsicum
55230,2024-05-23,67,110,0,Capsicum
55268,2024-05-23,67,110,0,Capsicum
55306,2024-05-23,67,110,0,Capsicum
55344,2024-05-23,67,110,0,Capsicum
55382,2024-05-23,67,110,0,Capsicum
55420,2024-05-23,67,110,0,Capsicum
55458,2024-05-23,67,110,0,Capsicum
55496,2024-05-23,67,110,0,Capsicum
55534,2024-05-23,67,110,0,Capsicum
55572,2024-05-23,67,110,0,Capsicum
55610,2024-05-23,67,110,0,Capsicum
55648,2024-05-23,67,110,0,Capsicum
55686,2024-05-23,67,110,0,Capsicum
55724,2024-05-23,67,110,0,Capsicum
55762,2024-05-23,67,110,0,Capsicum
55800,2024-05-23,67,110,0,Capsicum
55838,2024-05-23,67,110,0,Capsicum
55876,2024-05-23,67,110,0,Capsicum
55914,2024-05-23,67,110,0,Capsicum
55952,2024-05-23,67,110,0,Capsicum
